word,cluster
трошок,173
vicoteka,180
комплетен,31
започнува,14
volkswagen,189
додаток,31
градоначалник,117
прецизен,134
актерка,58
состав,31
патека,42
штип,155
француски,37
безбеден,172
сув,116
месо,57
Филип,24
јадење,162
фејсбук,146
листа,47
жител,188
избран,61
соопшти,23
чистење,63
разен,134
искористи,179
балкански,59
400,18
дрво,32
php,121
медицински,160
алкохол,13
завршен,157
знаење,63
плаќа,149
економија,19
изврши,65
служба,87
оствари,29
бидете,121
станица,1
далеку,82
подобри,81
болен,25
opel,189
изминат,173
published,93
коло,150
прво,82
инвестиција,19
изградба,72
вклучен,131
хартија,119
зграда,72
реал,167
пакет,76
th,93
одговорен,166
аптека,121
проба,148
обука,19
река,72
филмски,50
седум,89
управување,164
глобален,69
туристички,90
убаво,110
атмосфера,51
салон,168
сообраќај,5
седиште,176
грижи,29
реакција,55
испорачува,43
магацин,121
тркало,5
јајце,57
куманово,155
слаб,82
кревет,21
работник,120
учесник,28
топ,168
унија,129
Хрватска,23
значаен,129
алатка,76
одлично,91
ќерка,146
одговорност,8
чаша,110
лик,132
подготовка,82
десет,89
be,152
вклучи,131
лекар,25
капацитет,19
диета,13
јави,65
вторник,10
поседува,154
неодамна,58
круг,67
мадрид,167
мускул,53
удар,53
слушне,26
значење,162
количина,184
доктор,114
чува,83
стрес,53
промовира,199
линк,174
баба,72
деловен,104
препорачува,142
научник,132
скап,54
којшто,82
galaxy,33
задоволен,65
јасен,74
саем,10
вклучува,131
кујна,57
излегува,60
у,48
американец,197
преговор,65
спаси,29
анкета,173
comments,93
version,121
служи,29
адвокат,87
статус,194
off,93
грб,21
тон,17
сфати,29
mm,12
километар,5
богородица,141
здружение,105
просторија,148
истакне,117
прифати,65
разбере,29
color,93
влегува,83
редовен,104
вработување,120
установа,62
камера,159
сок,57
колега,65
нервоза,53
кинески,37
единица,1
плати,149
собере,190
италијански,59
прашува,83
предизвик,183
уникатен,66
ладен,110
замине,26
posts,93
извести,47
мијалков,117
претпријатие,19
гласен,178
пост,137
викенд,195
настап,100
fields,152
канал,159
успешно,91
marked,2
регистриран,61
наречен,192
неопходен,81
доволен,82
оперативен,92
традиционален,69
black,43
благодари,105
мисла,29
мозок,53
стан,38
директен,114
Италија,4
плаши,149
телевизија,4
ко,56
предност,8
турист,195
бомба,113
dubai,93
бременост,127
молекула,116
повеќето,82
работење,120
ѕид,20
реален,69
емисија,4
конрадконрад,121
продажбаза,121
вино,57
настапи,100
повод,10
машки,168
Кина,184
рм,194
измена,194
Балкан,23
тетово,155
директно,114
смеса,34
2016,10
ум,9
јавува,122
вештина,62
господа,136
патиште,176
Албанија,4
изработен,120
гостува,150
150,18
портал,47
делува,52
фабрика,181
престане,135
спие,21
пиштол,113
креира,199
подарок,47
m,84
мама,93
светлина,184
трик,21
Турција,4
создавање,11
дигитален,69
интензивно,25
моментален,69
лет,23
секојдневен,104
карактер,82
дневно,13
одбере,29
1000,18
чај,57
ranges,121
aspnet,121
сол,57
билет,54
зеленчук,57
боже,9
високо,31
корисен,74
сет,89
преземе,142
бар,195
bytes,121
апарат,159
фан,38
навика,13
арсенал,167
листо,173
автомобилски,189
мед,57
влез,82
разбира,73
Франција,55
турски,108
карта,195
pad,43
одбрана,129
загуби,145
бидети,121
карактеристика,31
фонд,19
радио,159
понекогаш,21
движи,29
часовник,132
подобрување,164
течност,103
сад,110
demisoski,93
da,3
иницијатива,169
доживее,29
остров,72
н.,10
v,84
гориво,5
поминува,14
киселина,123
тренер,167
оригинален,69
250,18
кие,18
реализира,118
пронајде,148
евробалкански,116
размислува,52
плус,149
согласно,178
вкупен,173
регионален,69
српски,37
креативен,92
одбор,194
театар,40
бактерија,25
сонува,14
Сирија,4
c,12
отиде,180
богатство,193
битка,79
битен,182
таблет,33
обвинител,188
плаќање,47
галерија,4
se,3
дефинитивно,91
студио,195
разбирлив,163
експерт,169
канцеларија,19
погон,5
некаков,82
антиќ,150
купувач,54
Њујорк,17
пораз,150
уста,21
фи,56
поен,150
даден,47
море,72
реагира,73
анимација,77
стомак,21
северен,138
враќање,94
најавува,122
датум,10
nokia,33
задржи,145
планина,149
примена,35
длабок,110
затвор,87
мир,9
писмо,47
изработка,120
девојче,146
развива,19
лист,82
водечки,90
литар,5
брза,82
пар,146
долен,20
машина,184
зема,82
де,56
минато,82
фудбал,22
хит,100
многумина,82
нем,36
составен,31
способност,8
намален,69
историски,37
претставен,135
човеков,129
aforistiqa,48
подготви,29
камен,186
купување,11
Британија,23
остава,71
верски,108
236,39
повик,47
аудио,159
one,33
клетка,123
припаѓа,35
поднесе,87
возрасен,74
близнак,21
затворен,166
брод,23
риба,57
вкупно,173
пад,173
приведен,113
традиција,169
email,152
вкусен,57
четврти,10
снима,50
негативен,92
нарекува,187
патува,140
признае,0
практичен,109
заинтересиран,95
зима,168
подобрува,81
кино,195
употребува,179
луксузен,31
струмица,155
јасно,91
g,84
вера,9
with,152
бод,150
внесе,29
православен,141
лажица,34
насилство,193
алфа,121
досегашен,157
browser,121
известување,164
техника,175
спречи,81
намера,129
мртов,186
дејност,8
временски,130
дизел,5
зимски,37
тренинг,13
сѐ,82
детство,193
доверба,103
среда,10
крвен,25
za,3
вбав,168
структура,129
седи,180
посетител,140
однесување,164
штета,87
оброк,13
повика,65
трговски,27
мирис,116
димензија,12
несреќа,36
правда,87
постојан,137
read,93
класичен,109
пристигне,35
должина,184
градежен,155
турнир,22
академија,62
аналитичар,96
организиран,45
примерок,35
роди,146
осигурување,47
ете,136
кредит,86
реализација,15
Бразил,147
губи,81
марка,112
седница,1
фати,180
Шпанија,4
уметнички,90
основан,101
пушти,106
љубител,188
l,84
стандарден,76
институт,62
напушти,106
зависи,145
сообраќаен,155
територија,23
пролет,168
гајле,48
бој,16
маска,79
повреден,172
операција,77
снимање,94
секојдневно,91
дозволува,52
сопственик,144
my,152
апостол,141
изграден,72
thu,70
говор,65
инфекција,25
котевски,27
редовно,91
ефективен,92
сретне,26
грижа,29
кочан,155
занимава,71
к,10
истовремено,127
Борис,24
age,121
генерален,69
роденден,146
атрактивен,92
кичево,155
Париз,195
прими,35
безбедносен,76
присуство,193
оган,110
бидејки,82
околина,184
600,18
орган,194
лично,91
стратегија,129
предвид,183
bug,121
изведба,181
sony,33
зона,72
шеф,117
почитуван,47
2000,18
добиен,186
замени,111
доведе,65
benz,189
avoid,121
судски,87
ios,33
застане,145
источен,23
youtube,174
музеј,72
нато,129
under,152
храм,141
опозиција,169
преден,172
информира,125
максимален,12
r,6
некаде,48
стори,65
светол,16
гласа,178
plus,33
дизајниран,61
струја,5
симптом,25
постоење,137
итн,82
пријавен,10
избришан,121
наведен,172
охридски,37
фустан,16
населба,155
протест,113
нега,116
говори,65
pinterest,152
смисла,129
сигурност,8
слично,91
2002,101
says,113
ад,194
исполни,65
базиран,45
вечен,192
ноќен,186
одигра,150
војник,132
напред,183
утро,113
потрошувачка,5
странство,193
снимка,87
одвива,71
Словенија,4
технолошки,158
студентски,62
старт,42
менаџер,97
надеж,9
калорија,13
терапија,25
крие,67
анатомија,25
вклучувајќи,131
постер,139
вежбање,13
ослободи,81
вечерва,150
дожд,21
истакнат,41
сопственост,144
назад,82
реанимација,77
Лондон,17
закана,145
свадба,146
пиво,57
заболување,25
шпански,59
билка,123
победник,132
not,152
чуе,180
рецензија,50
is,152
едукативен,92
општествен,129
членка,194
поддржува,171
пребарување,164
немој,36
завршува,83
облик,16
nissan,189
клима,5
објавува,122
тестирање,85
ситен,182
влакна,123
буквално,115
формула,42
your,152
прати,29
зависност,8
заден,20
свесен,74
аранжман,195
полноќ,54
оружје,113
прослави,148
плод,57
леб,57
чоколадо,57
шоу,44
мисија,4
достави,47
напредок,183
гоце,78
бран,61
заштити,81
опасност,8
via,121
судија,87
совлада,150
љубовен,104
joomla,121
таблета,159
врти,29
горен,166
законски,194
крст,141
процесор,126
посакува,187
почувствува,51
општински,160
приход,173
меморија,159
lg,33
потрошувач,76
разговара,65
кориснички,90
статија,4
сопруг,146
обично,91
ка,79
сопруга,146
Албанец,197
бизнисмен,117
изборен,166
настапува,83
htc,33
горе,48
кс,6
градина,72
предвиден,183
првпат,10
базен,134
почине,146
троши,173
опасен,74
добитник,28
уметник,132
достапност,8
архитектура,72
гастроентерохепатологија,88
изложба,60
формиран,61
гаранција,55
потпише,65
погрешен,157
сончев,21
оториноларингологија,88
очигледно,91
обид,82
бега,180
компир,57
висина,184
устав,87
Ахмети,117
евтин,54
библиотека,62
администрација,77
реалност,8
х,44
притоа,35
цигара,13
сојуз,194
рекорд,42
принцип,129
продолжение,50
кора,34
споредба,173
прилика,35
тери,139
термин,82
австралија,4
share,152
пијалок,57
сл,82
tag,93
важи,82
потенцијален,69
застрашувачки,80
Индија,4
десен,74
испорака,47
ford,189
800,18
h,84
краен,67
тестенина,32
режим,129
звонко,146
бул,42
цврст,20
образовен,62
дестинација,77
демократија,129
замисли,29
учење,63
Австрија,4
домаќин,22
насока,129
опремен,127
било,82
путер,34
so,3
умре,180
мака,112
испит,62
повлече,190
код,76
списание,62
дели,29
контролира,199
манчестер,167
косово,23
собира,199
блиску,82
споменик,132
vo,3
штом,180
замена,111
2005,101
click,152
will,152
злато,156
вишок,13
слободно,82
гурман,32
мигрант,23
пронајден,148
испорача,65
лозинка,174
список,47
езеро,72
асоцијација,77
темен,186
откриен,186
воведе,65
прикажува,171
допрва,82
забележува,171
објаснува,14
ferrari,189
suv,189
50727,48
население,155
штити,81
утврди,87
наведува,154
политичар,117
kако,82
убие,113
нели,48
мек,116
внимава,71
пријатен,66
критериум,129
наутро,13
онлајн,174
насловен,104
исламски,37
идентитет,129
спиење,162
исполнува,14
помисли,29
перформанс,31
радост,103
постигнат,137
кривичен,87
матичен,109
page,93
исус,136
прст,20
фрли,180
потекло,82
изгради,72
состои,31
иновативен,92
загине,113
пласман,150
поставува,122
остаток,82
синоќа,113
урбан,38
реклам,168
monty,121
туризам,19
дејство,193
интересира,95
снег,110
бе,56
деценија,89
транспорт,19
воздушен,113
искрен,138
крем,116
масен,74
гилиам,121
плоштад,72
toyota,189
правилен,13
Ал,23
убиство,193
конкуренција,55
исклучително,131
волја,9
twittershare,152
утрински,160
peugeot,189
конкретен,129
ii,126
прав,57
исполнет,51
стапка,173
војска,113
див,32
венче,146
напор,129
бања,20
facebookshare,152
ефикасен,74
аспект,129
корупција,55
активно,91
коска,79
минхен,167
кол,42
одделение,62
сокриен,3
спроведува,154
вообичаен,51
соработник,120
банкар,86
славен,58
род,9
слава,71
избегнува,14
стартува,42
британец,197
непријател,36
копче,174
докаже,29
75,64
полициски,113
брег,72
вреден,172
индустриски,19
бразилски,37
кабел,159
струга,155
вграден,159
2004,101
39428,121
рерна,34
ексклузивен,31
подрачје,155
емоција,55
достава,47
шо,48
сместен,182
шминка,16
нијанса,16
специфичен,109
измеша,34
сити,147
наследство,193
презентација,77
уставен,87
битолски,37
надлежен,194
back,10
располага,128
спроведување,49
колкав,173
објасни,65
марија,112
абе,48
view,152
вина,184
поп,100
длабоко,82
телесен,74
полека,82
вљубеник,132
духовен,104
поврзува,83
renault,189
гигант,147
бранко,117
формира,199
градинка,72
медиумски,129
you,152
интернационален,69
камат,86
бесплатно,10
пее,44
Гора,23
спремен,127
грев,9
pro,33
павле,141
високообравен,62
празен,134
недостаток,53
пропушти,106
регистрира,199
препорака,142
отпад,194
may,93
страшен,46
сакан,38
porsche,189
демократски,129
стрип,50
ограничен,109
слој,20
дуел,150
archives,93
соочи,65
детален,69
мина,184
конкурс,62
потекнува,14
уништи,26
витамина,123
забавен,104
протеин,123
спрема,82
премиера,50
like,86
дуи,117
пресврт,135
федерација,77
пејачка,58
брани,29
ресурс,19
тенок,20
читател,188
прикажан,35
андреј,40
затвори,145
сланина,32
регистрација,77
тесто,34
внатре,82
девет,89
археолошки,158
мода,168
индивидуален,129
испратен,66
жал,48
изненадување,49
применува,14
благ,105
гарантира,68
свест,103
телефонски,130
материја,123
обрати,65
значително,115
нокт,116
стакло,20
признание,105
развиен,31
доаѓање,94
имот,47
мраз,110
одржан,10
free,152
брачен,146
арен,98
ne,3
up,152
агол,20
ретко,82
mini,33
поврзаност,103
усна,16
сума,173
играчка,185
амбасада,117
низа,82
исхран,13
службен,87
фантастичен,109
смена,29
пробиштип,155
јапонски,130
повреда,87
лоциран,61
главно,91
атланта,150
активист,117
зло,9
предавање,183
резолуција,126
нафта,54
метода,53
благодарност,105
вип,195
емаил,174
младински,160
comment,93
пејач,100
отворање,94
дизајнер,31
исток,23
маст,123
сегмент,191
избира,73
др,56
лансира,199
горан,38
aug,93
скопје,10
2001,101
игор,24
овластен,47
вљуби,29
посака,29
данок,173
аналиг,96
ангела,141
filed,93
труди,29
берза,173
тра,56
сигнал,81
истакнува,14
кредитен,86
телевизор,159
кадар,62
успева,71
тава,71
некако,48
редок,82
апартман,195
продаден,54
кола,79
99,18
авантура,50
погоди,29
брисел,117
Унгарија,4
ефикасност,8
Босна,23
илјадници,82
достигне,173
just,7
t,84
светло,16
нафтен,54
објавување,198
мост,103
џон,17
лимон,57
витамин,123
опис,47
фунта,173
одбие,65
агент,191
Велика,23
манифестација,77
правилно,115
архитект,62
компонента,76
потенцијал,55
акцент,191
тоше,44
случување,164
120,18
просек,148
вин,121
велосипед,5
пратеница,1
сними,44
кисел,57
раѓање,94
мирен,138
продаде,54
почетна,121
ставен,137
професија,148
непријатен,36
престој,135
инвестира,68
шведски,37
помогнат,41
трговија,4
поставување,122
лани,173
формирање,85
700,18
блитва,32
роман,38
печатење,119
режисер,50
печат,119
износ,173
погоден,82
спротивен,92
прекине,135
апсолутно,91
козјо,32
ч,10
воедно,91
сеќава,71
доза,13
меѓутоа,82
потполно,115
јунајтед,167
потроши,173
go,3
спречува,81
сестра,46
противник,132
address,152
пластичен,109
штедење,86
дополнително,115
бик,132
поврзување,164
набавка,194
нападне,26
двор,72
gallery,152
mobile,33
od,3
спб,121
блиски,37
навивач,147
skip,57
медал,22
сериозно,91
армија,4
својство,193
финансија,194
растение,128
заборава,145
меша,34
фрла,110
штетен,182
браќа,156
пракса,62
циклус,53
легендарен,98
mi,3
лежи,29
соочува,83
стипендија,62
свештеник,136
лента,20
пече,34
расположение,128
39426,121
комитет,194
завршување,198
Белгија,4
пауза,65
медицина,62
извади,190
Англија,4
